"Name","State","Notes","User","Tags","Created","Runtime","Sweep","embed_dim","generate_graph","hidden_channels","model","num_layers","heads","best_val_loss","graph_generation","train_loss","trained_epochs","val_loss"
"devoted-sweep-18","finished","-","feik","","2023-09-01T14:41:57.000Z","652","ca4ndneu","2","1","128","ResGnn","3","2","0.8376792045450022","nearest_k","0.7916031021893558","76","0.8932829617982797"
"logical-sweep-17","finished","-","feik","","2023-09-01T14:41:26.000Z","684","ca4ndneu","2","1","128","ResGnn","2","2","0.8219151783837632","nearest_k","0.7793297324763153","108","0.83368935971392"
"expert-sweep-16","finished","-","feik","","2023-09-01T14:35:13.000Z","364","ca4ndneu","2","1","128","ResGnn","1","2","0.8373511032153496","nearest_k","0.8223842684063803","63","0.8689349380877649"
"good-sweep-15","finished","-","feik","","2023-09-01T14:34:15.000Z","548","ca4ndneu","2","1","64","ResGnn","3","2","0.8430070974610069","nearest_k","0.8059563254481431","70","0.8591854796579232"
"peachy-sweep-14","finished","-","feik","","2023-09-01T14:33:45.000Z","482","ca4ndneu","2","1","64","ResGnn","2","2","0.8388062132677071","nearest_k","0.8036559655391398","75","0.8682012108474852"
"vocal-sweep-13","finished","-","feik","","2023-09-01T14:32:27.000Z","776","ca4ndneu","2","1","64","ResGnn","1","2","0.8375592603042663","nearest_k","0.8231886560004156","121","0.8439669574673468"
"breezy-sweep-12","finished","-","feik","","2023-09-01T14:32:20.000Z","765","ca4ndneu","2","1","512","ResGnn","3","1","0.8346900040924313","nearest_k","0.7844563687456602","82","0.8459514370548866"
"lemon-sweep-11","finished","-","feik","","2023-09-01T14:30:50.000Z","776","ca4ndneu","2","1","512","ResGnn","2","1","0.8205212618522493","nearest_k","0.7744583272193217","106","0.8549065536189927"
"devoted-sweep-10","finished","-","feik","","2023-09-01T14:27:12.000Z","416","ca4ndneu","2","1","512","ResGnn","1","1","0.8336850040043767","nearest_k","0.8190472114079874","79","0.8369574480377167"
"good-sweep-9","finished","-","feik","","2023-09-01T14:23:22.000Z","533","ca4ndneu","2","1","256","ResGnn","3","1","0.8362577226322159","nearest_k","0.7985538935397661","57","0.8367469568497579"
"clean-sweep-8","finished","-","feik","","2023-09-01T14:23:15.000Z","449","ca4ndneu","2","1","256","ResGnn","2","1","0.8342667381754034","nearest_k","0.8137496755021443","56","0.8374453426349776"
"celestial-sweep-7","finished","-","feik","","2023-09-01T14:23:08.000Z","552","ca4ndneu","2","1","256","ResGnn","1","1","0.8330662975669378","nearest_k","0.8200763395549499","112","0.8358008466926017"
"restful-sweep-6","finished","-","feik","","2023-09-01T14:22:50.000Z","737","ca4ndneu","2","1","128","ResGnn","3","1","0.832869762394268","nearest_k","0.7947411945520294","104","0.8422815816204539"
"amber-sweep-5","finished","-","feik","","2023-09-01T14:22:28.000Z","669","ca4ndneu","2","1","128","ResGnn","2","1","0.8254659369057817","nearest_k","0.8075303413040579","117","0.8288353447857582"
"eternal-sweep-4","finished","-","feik","","2023-09-01T14:20:18.000Z","409","ca4ndneu","2","1","128","ResGnn","1","1","0.8325732156693229","nearest_k","0.8267920849635891","94","0.8638759858994616"
"floral-sweep-732","finished","-","feik","","2023-08-12T04:53:11.000Z","2145","iut64af0","5","200","64","GlobalInfo","1","","0.8288451276749019","max_dist","0.8190648468812558","108","0.8386227074583529"
"ethereal-sweep-727","finished","-","feik","","2023-08-12T04:50:49.000Z","1330","iut64af0","5","200","64","GraphSAGE","2","","0.7993973819163477","max_dist","0.7932061876291473","95","0.8176466573839603"
"polished-sweep-720","finished","-","feik","","2023-08-12T04:30:08.000Z","1035","iut64af0","5","100","512","GraphSAGE","3","","0.8299294706389838","max_dist","0.7624234783454843","65","0.8408522123404643"
"avid-sweep-719","finished","-","feik","","2023-08-12T04:29:55.000Z","1392","iut64af0","5","100","512","GraphSAGE","2","","0.8080050440173846","max_dist","0.7726447130894272","66","0.878317432441259"
"eager-sweep-718","finished","-","feik","","2023-08-12T04:29:52.000Z","1196","iut64af0","5","100","512","GraphSAGE","1","","0.872337509143965","max_dist","0.8705892366695053","119","0.874377902623693"
"faithful-sweep-711","finished","-","feik","","2023-08-11T19:31:08.000Z","33038","iut64af0","10","200","512","GraphSAGE","3","","0.8112061794567486","max_dist","0.7506985662170559","73","0.8383595260235632"
"amber-sweep-710","finished","-","feik","","2023-08-11T19:31:07.000Z","32325","iut64af0","10","200","512","GraphSAGE","2","","0.8006401240118879","max_dist","0.7642213757443641","61","0.8097329808318097"
"gallant-sweep-709","finished","-","feik","","2023-08-11T19:31:07.000Z","31274","iut64af0","10","200","512","GraphSAGE","1","","0.8835967858318283","max_dist","0.8875994533849679","119","0.8960191296023342"
"helpful-sweep-708","finished","-","feik","","2023-08-11T19:31:06.000Z","37663","iut64af0","10","200","256","GlobalInfo","3","","0.8250248619690242","max_dist","0.7527230399228699","45","0.890453180541163"
"stellar-sweep-706","finished","-","feik","","2023-08-11T19:31:06.000Z","32469","iut64af0","10","200","256","GlobalInfo","1","","0.8217306938095997","max_dist","0.7645281256343768","90","0.8304236627850137"
"good-sweep-707","finished","-","feik","","2023-08-11T19:31:06.000Z","34448","iut64af0","10","200","256","GlobalInfo","2","","0.8202454746476275","max_dist","0.7425290295611939","67","0.8475429961332691"
"mild-sweep-701","finished","-","feik","","2023-08-11T19:31:01.000Z","30412","iut64af0","10","200","256","GraphSAGE","2","","0.8065188061107289","max_dist","0.762563898822017","76","0.8264846698097561"
"logical-sweep-702","finished","-","feik","","2023-08-11T19:31:01.000Z","30411","iut64af0","10","200","256","GraphSAGE","3","","0.8165259448907121","max_dist","0.7863864653232288","50","0.8252663329184762"
"exalted-sweep-700","finished","-","feik","","2023-08-11T19:31:01.000Z","30412","iut64af0","10","200","256","GraphSAGE","1","","0.890282399333984","max_dist","0.8764368689267368","119","0.9381905028942544"
"stellar-sweep-699","finished","-","feik","","2023-08-11T19:30:57.000Z","31458","iut64af0","10","200","128","GlobalInfo","3","","0.8245234009776662","max_dist","0.735635387326241","84","0.838340985303811"
"divine-sweep-697","finished","-","feik","","2023-08-11T19:30:56.000Z","28154","iut64af0","10","200","128","GlobalInfo","1","","0.8286321037842822","max_dist","0.7874818621904616","96","0.8541011004108685"
"olive-sweep-698","finished","-","feik","","2023-08-11T19:30:56.000Z","29797","iut64af0","10","200","128","GlobalInfo","2","","0.8241586393047228","max_dist","0.7449823133313951","91","0.8548476019866853"
"winter-sweep-690","finished","-","feik","","2023-08-11T19:30:50.000Z","29471","iut64af0","10","200","64","GlobalInfo","3","","0.825315945233281","max_dist","0.7426909274525113","114","0.8469990245909559"
"vague-sweep-683","finished","-","feik","","2023-08-11T19:30:45.000Z","24139","iut64af0","10","200","64","GraphSAGE","2","","0.8116531644414064","max_dist","0.7779567399547249","93","0.8245791974746192"
"toasty-sweep-684","finished","-","feik","","2023-08-11T19:30:45.000Z","24506","iut64af0","10","200","64","GraphSAGE","3","","0.7997226955862384","max_dist","0.7694845537313227","101","0.844450966595661"
"daily-sweep-682","finished","-","feik","","2023-08-11T19:30:44.000Z","23884","iut64af0","10","200","64","GraphSAGE","1","","0.8935595886509409","max_dist","0.8758138662077616","119","0.8981918270880055"
"elated-sweep-681","finished","-","feik","","2023-08-11T19:30:41.000Z","29960","iut64af0","10","100","512","GlobalInfo","3","","0.8108474525538358","max_dist","0.7257621571413776","65","0.8313926459301131"
"sleek-sweep-680","finished","-","feik","","2023-08-11T19:30:40.000Z","27313","iut64af0","10","100","512","GlobalInfo","2","","0.8105853907675611","max_dist","0.751308271387742","53","0.9171219251372598"
"honest-sweep-679","finished","-","feik","","2023-08-11T19:30:40.000Z","31507","iut64af0","10","100","512","GlobalInfo","1","","0.8105268913766612","max_dist","0.7302490657037531","115","0.8371890757394873"
"effortless-sweep-674","finished","-","feik","","2023-08-11T19:30:35.000Z","22541","iut64af0","10","100","512","GraphSAGE","2","","0.826485193058436","max_dist","0.754799136838014","64","0.8340642562496804"
"stellar-sweep-675","finished","-","feik","","2023-08-11T19:30:35.000Z","23644","iut64af0","10","100","512","GraphSAGE","3","","0.8089487937599302","max_dist","0.7534263535447344","75","0.8670523980860654"
"peachy-sweep-670","finished","-","feik","","2023-08-11T19:30:34.000Z","22043","iut64af0","10","100","256","GlobalInfo","1","","0.8331658644638514","max_dist","0.7874723197347934","48","0.8470489051502212"
"neat-sweep-672","finished","-","feik","","2023-08-11T19:30:34.000Z","23494","iut64af0","10","100","256","GlobalInfo","3","","0.8099126174044703","max_dist","0.7531848766729667","59","0.8321725630477483"
"firm-sweep-671","finished","-","feik","","2023-08-11T19:30:34.000Z","22194","iut64af0","10","100","256","GlobalInfo","2","","0.8138268797293954","max_dist","0.7338590622262116","64","0.8883250958363529"
"ruby-sweep-673","finished","-","feik","","2023-08-11T19:30:34.000Z","22120","iut64af0","10","100","512","GraphSAGE","1","","0.8775432930633484","max_dist","0.8601895970002547","119","0.8859316824924334"
"silvery-sweep-665","finished","-","feik","","2023-08-11T19:30:29.000Z","20640","iut64af0","10","100","256","GraphSAGE","2","","0.8064348947860507","max_dist","0.7787621633010893","66","0.8285526509812698"
"legendary-sweep-666","finished","-","feik","","2023-08-11T19:30:29.000Z","20841","iut64af0","10","100","256","GraphSAGE","3","","0.8156592989156368","max_dist","0.7724360796324261","58","0.8418798545603695"
"celestial-sweep-664","finished","-","feik","","2023-08-11T19:30:28.000Z","19922","iut64af0","10","100","256","GraphSAGE","1","","0.8620283382683404","max_dist","0.8654271744627147","119","0.8726347444556919"
"restful-sweep-663","finished","-","feik","","2023-08-11T19:30:25.000Z","20704","iut64af0","10","100","128","GlobalInfo","3","","0.8290801820076501","max_dist","0.7228730918232424","99","0.8804540639809469"
"feasible-sweep-661","finished","-","feik","","2023-08-11T19:30:24.000Z","19997","iut64af0","10","100","128","GlobalInfo","1","","0.8157356523242393","max_dist","0.7801137507244309","119","0.8251782311752379"
"solar-sweep-662","finished","-","feik","","2023-08-11T19:30:24.000Z","19926","iut64af0","10","100","128","GlobalInfo","2","","","max_dist","0.7608197713413007","","0.8702017823698022"
"distinctive-sweep-656","finished","-","feik","","2023-08-11T19:30:19.000Z","18557","iut64af0","10","100","128","GraphSAGE","2","","0.8143165129446701","max_dist","0.7734242741718865","80","0.8360226342800577"
"lunar-sweep-657","finished","-","feik","","2023-08-11T19:30:19.000Z","18713","iut64af0","10","100","128","GraphSAGE","3","","0.8179430637435008","max_dist","0.7657778645704268","86","0.8421643446556665"
"copper-sweep-653","finished","-","feik","","2023-08-11T19:30:18.000Z","18775","iut64af0","10","100","64","GlobalInfo","2","","0.8244016066370274","max_dist","0.7584905552512536","107","0.8685290606596724"
"rosy-sweep-655","finished","-","feik","","2023-08-11T19:30:18.000Z","18261","iut64af0","10","100","128","GraphSAGE","1","","0.8567883330842723","max_dist","0.8712560449417419","119","0.8645110022880343"
"northern-sweep-652","finished","-","feik","","2023-08-11T19:30:18.000Z","18041","iut64af0","10","100","64","GlobalInfo","1","","0.820549862469609","max_dist","0.8079071449191398","115","0.908735273572296"
"wild-sweep-654","finished","-","feik","","2023-08-11T19:30:18.000Z","18561","iut64af0","10","100","64","GlobalInfo","3","","0.8236298829199297","max_dist","0.7807330938939863","57","0.8336404725025766"
"solar-sweep-648","finished","-","feik","","2023-08-11T19:30:13.000Z","16874","iut64af0","10","100","64","GraphSAGE","3","","0.8072201214289005","max_dist","0.7898623680616442","70","0.8118669884949333"
"stoic-sweep-647","finished","-","feik","","2023-08-11T19:30:12.000Z","16489","iut64af0","10","100","64","GraphSAGE","2","","0.807771419866283","max_dist","0.7766243290311101","108","0.8117751628042681"
"ancient-sweep-646","finished","-","feik","","2023-08-11T19:30:12.000Z","16306","iut64af0","10","100","64","GraphSAGE","1","","0.8667292224559859","max_dist","0.8630521686658412","118","0.8940889106908806"
"glamorous-sweep-645","finished","-","feik","","2023-08-11T19:30:08.000Z","18174","iut64af0","10","50","512","GlobalInfo","3","","0.8110621398616685","max_dist","0.7065113556579642","78","0.8390437057366955"
"astral-sweep-644","finished","-","feik","","2023-08-11T19:30:08.000Z","16299","iut64af0","10","50","512","GlobalInfo","2","","0.8075397597942428","max_dist","0.7334372282593171","79","0.8447072459774997"
"ethereal-sweep-643","finished","-","feik","","2023-08-11T19:30:07.000Z","15893","iut64af0","10","50","512","GlobalInfo","1","","0.8202167569884199","max_dist","0.7479672760571725","75","0.863722564533294"
"treasured-sweep-638","finished","-","feik","","2023-08-11T19:30:03.000Z","15122","iut64af0","10","50","512","GraphSAGE","2","","0.8185146873647516","max_dist","0.7478879155643116","75","0.9394374764955092"
"lilac-sweep-639","finished","-","feik","","2023-08-11T19:30:03.000Z","15544","iut64af0","10","50","512","GraphSAGE","3","","0.814999213190418","max_dist","0.7368328710051824","97","0.8398179112686941"
"quiet-sweep-635","finished","-","feik","","2023-08-11T19:30:02.000Z","14977","iut64af0","10","50","256","GlobalInfo","2","","0.8287606258637349","max_dist","0.7237751953786395","80","0.8472139093715683"
"electric-sweep-637","finished","-","feik","","2023-08-11T19:30:02.000Z","15080","iut64af0","10","50","512","GraphSAGE","1","","0.8606074852434543","max_dist","0.848099085862791","119","0.8783363235797806"
"radiant-sweep-636","finished","-","feik","","2023-08-11T19:30:02.000Z","15163","iut64af0","10","50","256","GlobalInfo","3","","0.8112864719078003","max_dist","0.7169604288897683","75","0.8678983513545613"
"dulcet-sweep-634","finished","-","feik","","2023-08-11T19:30:01.000Z","14457","iut64af0","10","50","256","GlobalInfo","1","","0.8202961031156095","max_dist","0.792548052821428","49","0.8240205559334736"
"sage-sweep-628","finished","-","feik","","2023-08-11T19:29:56.000Z","14075","iut64af0","10","50","256","GraphSAGE","1","","0.8494729181523379","max_dist","0.8475892550070202","119","0.8539511725129817"
"fast-sweep-630","finished","-","feik","","2023-08-11T19:29:56.000Z","14024","iut64af0","10","50","256","GraphSAGE","3","","0.8178963325711578","max_dist","0.7964986936866515","45","0.8498891564697145"
"good-sweep-629","finished","-","feik","","2023-08-11T19:29:56.000Z","14161","iut64af0","10","50","256","GraphSAGE","2","","0.8312478495680767","max_dist","0.7513449031971454","79","0.8370793537188895"
"icy-sweep-627","finished","-","feik","","2023-08-11T19:29:52.000Z","13650","iut64af0","10","50","128","GlobalInfo","3","","0.8190111646067955","max_dist","0.7571177899115584","61","0.8446456779604373"
"iconic-sweep-626","finished","-","feik","","2023-08-11T19:29:52.000Z","13626","iut64af0","10","50","128","GlobalInfo","2","","0.8222479597853106","max_dist","0.7515981450967252","80","0.8415903503715756"
"logical-sweep-625","finished","-","feik","","2023-08-11T19:29:51.000Z","13640","iut64af0","10","50","128","GlobalInfo","1","","0.813454387899444","max_dist","0.7715770672220127","119","0.8286241437606661"
"happy-sweep-621","finished","-","feik","","2023-08-11T19:29:47.000Z","13004","iut64af0","10","50","128","GraphSAGE","3","","0.8122156119629328","max_dist","0.7841119470880056","64","0.8186546942933275"
"stellar-sweep-620","finished","-","feik","","2023-08-11T19:29:47.000Z","12971","iut64af0","10","50","128","GraphSAGE","2","","0.8057221810808295","max_dist","0.7824407441795594","77","0.8095739930985945"
"ethereal-sweep-619","finished","-","feik","","2023-08-11T19:29:46.000Z","12860","iut64af0","10","50","128","GraphSAGE","1","","0.8493505791241943","max_dist","0.8479298845035519","119","0.8808162450790405"
"usual-sweep-618","finished","-","feik","","2023-08-11T19:29:45.000Z","13050","iut64af0","10","50","64","GlobalInfo","3","","0.8222332737662575","max_dist","0.7699007431791606","88","0.833895459641581"
"major-sweep-617","finished","-","feik","","2023-08-11T19:29:45.000Z","12842","iut64af0","10","50","64","GlobalInfo","2","","0.821461586330248","max_dist","0.7679234050398691","89","0.8250257875608361"
"balmy-sweep-616","finished","-","feik","","2023-08-11T19:29:43.000Z","12789","iut64af0","10","50","64","GlobalInfo","1","","0.8215110737344493","max_dist","0.79161704371263","119","0.8385008754937545"
"sweepy-sweep-611","finished","-","feik","","2023-08-11T19:29:39.000Z","12368","iut64af0","10","50","64","GraphSAGE","2","","0.8135799297702171","max_dist","0.785768945509663","115","0.8265281931684894"
"quiet-sweep-612","finished","-","feik","","2023-08-11T19:29:39.000Z","12392","iut64af0","10","50","64","GraphSAGE","3","","0.8108350552117871","max_dist","0.7903168934028107","87","0.8362872665107486"
"misty-sweep-610","finished","-","feik","","2023-08-11T19:29:38.000Z","12255","iut64af0","10","50","64","GraphSAGE","1","","0.8353180535697183","max_dist","0.8549447350278536","119","0.8353180535697183"
"genial-sweep-609","finished","-","feik","","2023-08-11T19:29:36.000Z","12307","iut64af0","10","30","512","GlobalInfo","3","","0.8081113678193375","max_dist","0.7085921789169813","75","0.8809619903564453"
"splendid-sweep-608","finished","-","feik","","2023-08-11T19:29:36.000Z","11811","iut64af0","10","30","512","GlobalInfo","2","","0.8257361911031097","max_dist","0.777789231913538","39","0.8290032981883867"
"absurd-sweep-607","finished","-","feik","","2023-08-11T19:29:35.000Z","11949","iut64af0","10","30","512","GlobalInfo","1","","0.8235791666705617","max_dist","0.7413455895400788","95","0.8330431345894402"
"helpful-sweep-603","finished","-","feik","","2023-08-11T19:29:31.000Z","11328","iut64af0","10","30","512","GraphSAGE","3","","0.8232953949172506","max_dist","0.7668082877922963","62","0.8449197525092265"
"dandy-sweep-602","finished","-","feik","","2023-08-11T19:29:30.000Z","10777","iut64af0","10","30","512","GraphSAGE","2","","0.813438144078839","max_dist","0.7921373945527983","42","0.8198558451158727"
"hearty-sweep-601","finished","-","feik","","2023-08-11T19:29:29.000Z","11066","iut64af0","10","30","512","GraphSAGE","1","","0.883333553061655","max_dist","0.8629162487637186","119","0.8883838994700918"
"glad-sweep-600","finished","-","feik","","2023-08-11T19:29:29.000Z","11462","iut64af0","10","30","256","GlobalInfo","3","","0.8211407575682689","max_dist","0.7134589489162941","84","0.8396794708821143"
"restful-sweep-599","finished","-","feik","","2023-08-11T19:29:28.000Z","10750","iut64af0","10","30","256","GlobalInfo","2","","0.8186557344768358","max_dist","0.7256036938774768","81","0.8309388639427456"
"zany-sweep-598","finished","-","feik","","2023-08-11T19:29:27.000Z","10759","iut64af0","10","30","256","GlobalInfo","1","","0.8245516848187202","max_dist","0.768617149526788","96","0.8615876607744118"
"sweet-sweep-593","finished","-","feik","","2023-08-11T19:29:23.000Z","10463","iut64af0","10","30","256","GraphSAGE","2","","0.8086732033213136","max_dist","0.7631794715191328","93","0.8655586771343066"
"earthy-sweep-594","finished","-","feik","","2023-08-11T19:29:23.000Z","10475","iut64af0","10","30","256","GraphSAGE","3","","0.8213066909859774","max_dist","0.7660667725837249","72","0.8430172896196719"
"gallant-sweep-592","finished","-","feik","","2023-08-11T19:29:21.000Z","10040","iut64af0","10","30","256","GraphSAGE","1","","0.8744667799105286","max_dist","0.867816234808837","119","0.8784180049839698"
"misty-sweep-590","finished","-","feik","","2023-08-11T19:29:20.000Z","10100","iut64af0","10","30","128","GlobalInfo","2","","0.8142843627175794","max_dist","0.7562204488583023","95","0.8168999991869267"
"comic-sweep-591","finished","-","feik","","2023-08-11T19:29:20.000Z","9980","iut64af0","10","30","128","GlobalInfo","3","","0.8274926835840398","max_dist","0.7795638423207059","49","0.8507611372725294"
"laced-sweep-589","finished","-","feik","","2023-08-11T19:29:19.000Z","10047","iut64af0","10","30","128","GlobalInfo","1","","0.8203138733098629","max_dist","0.7827334688047537","119","0.8299805639289585"
"desert-sweep-585","finished","-","feik","","2023-08-11T19:29:14.000Z","9555","iut64af0","10","30","128","GraphSAGE","3","","0.8177463911267608","max_dist","0.7847073774955472","70","0.8468788845265807"
"smart-sweep-584","finished","-","feik","","2023-08-11T19:29:14.000Z","9498","iut64af0","10","30","128","GraphSAGE","2","","0.8274054235149279","max_dist","0.7676815164283805","83","0.8362002630949963"
"dutiful-sweep-582","finished","-","feik","","2023-08-11T19:29:13.000Z","9469","iut64af0","10","30","64","GlobalInfo","3","","0.8183964257654937","max_dist","0.7611258860134087","99","0.8643936688249761"
"smart-sweep-583","finished","-","feik","","2023-08-11T19:29:13.000Z","9293","iut64af0","10","30","128","GraphSAGE","1","","0.8831575279650481","max_dist","0.858458031849713","119","0.8840170009334096"
"serene-sweep-581","finished","-","feik","","2023-08-11T19:29:12.000Z","9500","iut64af0","10","30","64","GlobalInfo","2","","0.818220872087441","max_dist","0.7821180275580079","93","0.8230609355707885"
"daily-sweep-580","finished","-","feik","","2023-08-11T19:29:11.000Z","8779","iut64af0","10","30","64","GlobalInfo","1","","0.8192915135221519","max_dist","0.800206311286406","109","0.8459978769419222"
"cerulean-sweep-575","finished","-","feik","","2023-08-11T19:29:07.000Z","8168","iut64af0","10","30","64","GraphSAGE","2","","0.8115068852430276","max_dist","0.7815058032043862","112","0.8380241243735603"
"stellar-sweep-576","finished","-","feik","","2023-08-11T19:29:07.000Z","8264","iut64af0","10","30","64","GraphSAGE","3","","0.8252793407722895","max_dist","0.7816182139862707","74","0.8338877518186456"
"worthy-sweep-574","finished","-","feik","","2023-08-11T19:29:05.000Z","7681","iut64af0","10","30","64","GraphSAGE","1","","0.8796146457845514","max_dist","0.8628662986589646","119","0.8846513693982905"
"laced-sweep-572","finished","-","feik","","2023-08-11T19:29:04.000Z","8438","iut64af0","10","10","512","GlobalInfo","2","","0.826792833173699","nearest_k","0.7640358018146934","50","0.838747738189848"
"northern-sweep-573","finished","-","feik","","2023-08-11T19:29:04.000Z","8106","iut64af0","10","10","512","GlobalInfo","3","","0.8051018793121157","nearest_k","0.7417809633972646","73","0.841452761836674"
"pretty-sweep-571","finished","-","feik","","2023-08-11T19:29:03.000Z","7262","iut64af0","10","10","512","GlobalInfo","1","","0.8201717572249914","nearest_k","0.7644147645052387","75","0.8524986774082711"
"solar-sweep-567","finished","-","feik","","2023-08-11T19:28:58.000Z","6527","iut64af0","10","10","512","GraphSAGE","3","","0.8178403043464239","nearest_k","0.7803025110073","47","0.8372020761957282"
"divine-sweep-566","finished","-","feik","","2023-08-11T19:28:57.000Z","6609","iut64af0","10","10","512","GraphSAGE","2","","0.8158835412485326","nearest_k","0.7628800955617221","60","0.9692078138057424"
"soft-sweep-565","finished","-","feik","","2023-08-11T19:28:56.000Z","6395","iut64af0","10","10","512","GraphSAGE","1","","0.8513334498575083","nearest_k","0.8454933754703507","119","0.8556963210520537"
"toasty-sweep-564","finished","-","feik","","2023-08-11T19:28:55.000Z","6539","iut64af0","10","10","256","GlobalInfo","3","","0.8163944089365571","nearest_k","0.7429333005910675","52","0.8420408161261336"
"woven-sweep-562","finished","-","feik","","2023-08-11T19:28:53.000Z","6013","iut64af0","10","10","256","GlobalInfo","1","","0.8186864269816357","nearest_k","0.7829275971779766","66","0.8289866764554864"
"glad-sweep-563","finished","-","feik","","2023-08-11T19:28:53.000Z","6057","iut64af0","10","10","256","GlobalInfo","2","","0.8155072872817752","nearest_k","0.7372905377214239","65","0.8435158150469362"
"exalted-sweep-558","finished","-","feik","","2023-08-11T19:28:48.000Z","5508","iut64af0","10","10","256","GraphSAGE","3","","0.8113850126153396","nearest_k","0.7846594338921762","64","0.8248554725891988"
"comic-sweep-557","finished","-","feik","","2023-08-11T19:28:47.000Z","5636","iut64af0","10","10","256","GraphSAGE","2","","0.8288747135358365","nearest_k","0.7417628701389809","88","0.9654582602704468"
"scarlet-sweep-556","finished","-","feik","","2023-08-11T19:28:46.000Z","5077","iut64af0","10","10","256","GraphSAGE","1","","0.8504295097038209","nearest_k","0.8437659018852008","119","0.8917751475756347"
"crimson-sweep-555","finished","-","feik","","2023-08-11T19:28:45.000Z","5189","iut64af0","10","10","128","GlobalInfo","3","","0.8049129250963686","nearest_k","0.7453235713917058","82","0.8322815210922905"
"valiant-sweep-554","finished","-","feik","","2023-08-11T19:28:44.000Z","4934","iut64af0","10","10","128","GlobalInfo","2","","0.8143077035195272","nearest_k","0.7734875606825127","69","0.8330284952646188"
"earthy-sweep-553","finished","-","feik","","2023-08-11T19:28:42.000Z","4963","iut64af0","10","10","128","GlobalInfo","1","","0.8158464060941704","nearest_k","0.7759438040634404","119","0.8255260083043999"
"lucky-sweep-548","finished","-","feik","","2023-08-11T19:28:37.000Z","4043","iut64af0","10","10","128","GraphSAGE","2","","0.8065452189784748","nearest_k","0.774547689396686","79","0.8331276241027319"
"crisp-sweep-549","finished","-","feik","","2023-08-11T19:28:37.000Z","4214","iut64af0","10","10","128","GraphSAGE","3","","0.8069186297329989","nearest_k","0.7589692262802205","97","0.8321703171541568"
"sparkling-sweep-547","finished","-","feik","","2023-08-11T19:28:31.000Z","4126","iut64af0","10","10","128","GraphSAGE","1","","0.8482143492095555","nearest_k","0.855473327693216","119","0.8584135940423596"
"vague-sweep-546","finished","-","feik","","2023-08-11T19:28:26.000Z","4354","iut64af0","10","10","64","GlobalInfo","3","","0.826362969564355","nearest_k","0.7632684618815301","95","0.8504935746136391"
"happy-sweep-545","finished","-","feik","","2023-08-11T19:28:20.000Z","4453","iut64af0","10","10","64","GlobalInfo","2","","0.8167373961375165","nearest_k","0.7531973572390025","119","0.839983432990289"
"genial-sweep-544","finished","-","feik","","2023-08-11T19:27:45.000Z","30","iut64af0","10","10","64","GlobalInfo","1","","","nearest_k","","",""
"charmed-sweep-539","finished","-","feik","","2023-08-11T19:18:24.000Z","543","iut64af0","10","10","64","GraphSAGE","2","","0.8217768924038401","nearest_k","0.8010407336264174","58","0.8232049797363432"
"generous-sweep-537","finished","-","feik","","2023-08-11T19:09:53.000Z","1119","iut64af0","10","5","512","GlobalInfo","3","","","nearest_k","0.7504131089329029","","0.8657958999924038"
"fresh-sweep-536","finished","-","feik","","2023-08-11T19:04:52.000Z","1182","iut64af0","10","5","512","GlobalInfo","2","","0.8247874224610008","nearest_k","0.7289345358283097","61","0.8504740635868118"
"hearty-sweep-535","finished","-","feik","","2023-08-11T19:04:01.000Z","857","iut64af0","10","5","512","GlobalInfo","1","","0.8077537009838541","nearest_k","0.7822174077099282","52","0.822691538965278"
"dulcet-sweep-531","finished","-","feik","","2023-08-11T18:59:40.000Z","1073","iut64af0","10","5","512","GraphSAGE","3","","0.8162349970444389","nearest_k","0.7370284812082549","98","0.8513570881643785"
"eternal-sweep-530","finished","-","feik","","2023-08-11T18:58:26.000Z","378","iut64af0","10","5","512","GraphSAGE","2","","0.8204781929023652","nearest_k","0.7517112971231019","64","0.8453913799858848"
"earnest-sweep-529","finished","-","feik","","2023-08-11T18:53:54.000Z","598","iut64af0","10","5","512","GraphSAGE","1","","0.8536880853147846","nearest_k","0.842248694623","119","0.8569455056322421"
"crisp-sweep-528","finished","-","feik","","2023-08-11T18:52:14.000Z","1052","iut64af0","10","5","256","GlobalInfo","3","","0.8160830097236181","nearest_k","0.704987988307515","74","0.8849144935136727"
"stilted-sweep-527","finished","-","feik","","2023-08-11T18:48:09.000Z","690","iut64af0","10","5","256","GlobalInfo","2","","0.8210006437753972","nearest_k","0.73563699184938","71","0.8471595783007475"
"wandering-sweep-526","finished","-","feik","","2023-08-11T18:44:26.000Z","934","iut64af0","10","5","256","GlobalInfo","1","","0.8110467363251999","nearest_k","0.7522387243434591","119","0.8158838097757031"
"resilient-sweep-522","finished","-","feik","","2023-08-11T18:43:52.000Z","592","iut64af0","10","5","256","GraphSAGE","3","","0.8150281795871116","nearest_k","0.7724821850649616","73","0.8329630865409912"
"charmed-sweep-521","finished","-","feik","","2023-08-11T18:42:54.000Z","553","iut64af0","10","5","256","GraphSAGE","2","","0.8146353351268844","nearest_k","0.7606839353690467","83","0.8277990090046005"
"rosy-sweep-520","finished","-","feik","","2023-08-11T18:35:57.000Z","502","iut64af0","10","5","256","GraphSAGE","1","","0.8462442287343293","nearest_k","0.8408186356603252","119","0.8636108073792439"
"honest-sweep-519","finished","-","feik","","2023-08-11T18:34:18.000Z","598","iut64af0","10","5","128","GlobalInfo","3","","0.8195847988128662","nearest_k","0.7500586687671065","72","0.8671994989097354"
